Date,Spend,Impressions,CPM,Clicks,CPC,CTR,Acquisitions,CPA,CR,Age,Gender,Targeting,Image,Copy,Bid Type,Placement
4/10/15,0.19,24,7.916666667,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFM
4/10/15,0.82,28,29.28571429,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/10/15,0.06,8,7.5,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFM
4/10/15,0.1,13,7.692307692,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFM
4/10/15,0.42,19,22.10526316,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/10/15,0.06,6,10,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFM
4/10/15,0.05,3,16.66666667,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFM
4/10/15,0.08,6,13.33333333,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFM
4/9/15,0.02,3,6.666666667,0,0,0,0,0,0,35-44,W,EventCreators,Old16,Title5,oCPM,NFM
4/9/15,0.02,1,20,0,0,0,0,0,0,45-54,W,EventCreators,Old16,Title5,oCPM,NFM
4/9/15,0.02,3,6.666666667,0,0,0,0,0,0,25-34,M,EventCreators,Old06,Title5,oCPM,NFD
4/9/15,0.02,2,10,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFM
4/9/15,0.36,34,10.58823529,0,0,0,0,0,0,45-54,M,EventCreators,Old06,Title5,oCPM,NFM
4/9/15,0.02,4,5,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFM
4/9/15,0.4,20,20,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFD
4/9/15,0.13,22,5.909090909,0,0,0,0,0,0,25-34,W,EventCreators,Old16,Title5,oCPM,NFM
4/9/15,0.1,8,12.5,0,0,0,0,0,0,45-54,M,EventCreators,Old09,Title5,oCPM,NFD
4/9/15,5.36,328,16.34146341,1,5.36,0.00304878,0,0,0,35-44,W,Arts-LAL-5,Old16,Title23,oCPM,NFD
4/9/15,0.47,21,22.38095238,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/9/15,0.06,4,15,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFM
4/9/15,1.17,119,9.831932773,1,1.17,0.008403361,0,0,0,25-34,W,tNUS1-LAL-1,Old06,Title5,oCPM,NFM
4/9/15,1.59,117,13.58974359,1,1.59,0.008547009,0,0,0,45-54,W,tNUS1-LAL-1,Old16,Title5,oCPM,NFM
4/9/15,0.05,7,7.142857143,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFM
4/9/15,1.7,162,10.49382716,2,0.85,0.012345679,0,0,0,35-44,W,tNUS1-LAL-1,Old16,Title5,oCPM,NFM
4/9/15,0.07,10,7,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFM
4/9/15,0.75,73,10.2739726,0,0,0,0,0,0,35-44,W,tNUS1-LAL-1,Old06,Title5,oCPM,NFM
4/9/15,0.79,69,11.44927536,0,0,0,0,0,0,45-54,W,tNUS1-LAL-1,Old06,Title5,oCPM,NFM
4/9/15,0.54,22,24.54545455,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/9/15,0.24,7,34.28571429,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/9/15,8.23,401,20.52369077,1,8.23,0.002493766,0,0,0,45-54,W,Arts-LAL-5,Old16,Title23,oCPM,NFD
4/9/15,0.38,38,10,1,0.38,0.026315789,0,0,0,45-54,M,tNUS3-LAL-1,Old16,Title5,oCPM,NFM
4/9/15,0.06,1,60,0,0,0,0,0,0,65+,W,Arts-LAL-5,Old16,Title23,oCPM,NFD
4/9/15,2.57,171,15.02923977,0,0,0,0,0,0,25-34,W,Arts-LAL-5,Old16,Title23,oCPM,NFD
4/9/15,0.02,4,5,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFM
4/9/15,0.31,51,6.078431373,0,0,0,0,0,0,25-34,M,EventCreators,Old16,Title5,oCPM,NFM
4/9/15,0.81,59,13.72881356,0,0,0,0,0,0,25-34,M,Arts-LAL-1,PAV1,Title23,oCPM,NFD
4/9/15,1.29,188,6.861702128,0,0,0,0,0,0,25-34,M,EventCreators,Old06,Title5,oCPM,NFM
4/9/15,0,1,0,0,0,0,0,0,0,35-44,M,EventCreators,Old06,Title5,oCPM,NFD
4/9/15,0.05,4,12.5,0,0,0,0,0,0,45-54,M,EventCreators,Old06,Title5,oCPM,NFD
4/9/15,1.26,67,18.80597015,0,0,0,0,0,0,45-54,M,Arts-LAL-1,PAV1,Title23,oCPM,NFD
4/9/15,0.27,19,14.21052632,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFD
4/9/15,1.78,202,8.811881188,0,0,0,0,0,0,25-34,W,tNUS1-LAL-1,Old16,Title5,oCPM,NFM
4/9/15,0.79,104,7.596153846,2,0.395,0.019230769,0,0,0,35-44,M,EventCreators,Old06,Title5,oCPM,NFM
4/9/15,0.6,62,9.677419355,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old16,Title5,oCPM,NFM
4/9/15,0.89,52,17.11538462,0,0,0,0,0,0,35-44,M,Arts-LAL-1,PAV1,Title23,oCPM,NFD
4/9/15,0.11,8,13.75,0,0,0,0,0,0,35-44,M,EventCreators,Old09,Title5,oCPM,NFD
4/9/15,0.94,118,7.966101695,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old16,Title5,oCPM,NFM
4/9/15,0.06,9,6.666666667,0,0,0,0,0,0,45-54,M,EventCreators,Old16,Title5,oCPM,NFM
4/9/15,0.14,22,6.363636364,0,0,0,0,0,0,35-44,M,EventCreators,Old16,Title5,oCPM,NFM
4/9/15,0.28,13,21.53846154,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFD
4/9/15,0.12,12,10,0,0,0,0,0,0,25-34,M,EventCreators,Old09,Title5,oCPM,NFD
4/8/15,0.08,5,16,0,0,0,0,0,0,35-44,W,EventComp,Old16,Title5,oCPM,NFD
4/8/15,0.15,16,9.375,0,0,0,0,0,0,45-54,M,EventCreators,Old16,Title5,oCPM,NFM
4/8/15,0.22,12,18.33333333,0,0,0,0,0,0,25-34,W,EventComp,Old16,Title5,oCPM,NFD
4/8/15,0.27,16,16.875,0,0,0,0,0,0,45-54,W,EventComp,Old16,Title5,oCPM,NFD
4/8/15,0.47,46,10.2173913,1,0.47,0.02173913,0,0,0,45-54,W,FirstEvent-LAL-5,Old16,Title5,oCPM,NFD
4/8/15,0.69,77,8.961038961,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-5,Old16,Title5,oCPM,NFD
4/8/15,1.08,107,10.09345794,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-5,Old16,Title5,oCPM,NFD
4/8/15,0.3,15,20,0,0,0,0,0,0,35-44,M,tNUS1-LAL-1,Old06,Title5,oCPM,NFD
4/8/15,0.3,48,6.25,0,0,0,0,0,0,35-44,M,EventCreators,Old16,Title5,oCPM,NFM
4/8/15,0.56,82,6.829268293,0,0,0,0,0,0,25-34,W,tNUS1-LAL-1,Old09,Title5,oCPM,NFM
4/8/15,0.28,30,9.333333333,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFM
4/8/15,0.38,47,8.085106383,0,0,0,0,0,0,35-44,W,tNUS1-LAL-1,Old09,Title5,oCPM,NFM
4/8/15,0.18,14,12.85714286,0,0,0,0,0,0,45-54,M,EventComp,Old16,Title5,oCPM,NFD
4/8/15,0.05,4,12.5,0,0,0,0,0,0,25-34,M,EventComp,Old16,Title5,oCPM,NFD
4/8/15,0.13,11,11.81818182,0,0,0,0,0,0,35-44,M,EventComp,Old16,Title5,oCPM,NFD
4/8/15,0.08,11,7.272727273,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFM
4/8/15,0.08,8,10,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFM
4/8/15,0.68,38,17.89473684,1,0.68,0.026315789,0,0,0,25-34,M,tNUS1-LAL-1,Old06,Title5,oCPM,NFD
4/8/15,0.55,91,6.043956044,0,0,0,0,0,0,25-34,M,EventCreators,Old16,Title5,oCPM,NFM
4/8/15,0.25,18,13.88888889,0,0,0,0,0,0,45-54,M,tNUS1-LAL-1,Old06,Title5,oCPM,NFD
4/8/15,0.03,3,10,0,0,0,0,0,0,45-54,W,EventCreators,Old16,Title5,oCPM,NFD
4/8/15,0.35,35,10,0,0,0,0,0,0,25-34,W,tNUS3-LAL-1,Old09,Title5,oCPM,NFD
4/8/15,0.05,3,16.66666667,0,0,0,0,0,0,35-44,W,EventCreators,Old16,Title5,oCPM,NFD
4/8/15,0.04,5,8,0,0,0,0,0,0,25-34,M,tNUS1-LAL-1,Old16,Title5,oCPM,NFD
4/8/15,0.04,4,10,0,0,0,0,0,0,45-54,M,tNUS1-LAL-1,Old16,Title5,oCPM,NFD
4/8/15,1.24,189,6.560846561,1,1.24,0.005291005,0,0,0,25-34,M,EventCreators,Old06,Title5,oCPM,NFM
4/8/15,0.2,18,11.11111111,0,0,0,0,0,0,25-34,M,EventCreators,Old16,Title5,oCPM,NFD
4/8/15,0.05,4,12.5,0,0,0,0,0,0,35-44,M,EventCreators,Old16,Title5,oCPM,NFD
4/8/15,0.58,47,12.34042553,0,0,0,0,0,0,25-34,W,EventCreators,Old16,Title5,oCPM,NFD
4/8/15,0.19,16,11.875,0,0,0,0,0,0,45-54,M,EventCreators,Old16,Title5,oCPM,NFD
4/8/15,0.49,77,6.363636364,0,0,0,0,0,0,35-44,M,EventCreators,Old06,Title5,oCPM,NFM
4/8/15,0.17,26,6.538461538,0,0,0,0,0,0,45-54,M,EventCreators,Old06,Title5,oCPM,NFM
4/8/15,0.45,30,15,0,0,0,0,0,0,35-44,W,Arts-LAL-5,Old06,Title23,oCPM,NFD
4/8/15,0.04,3,13.33333333,0,0,0,0,0,0,25-34,W,Arts-LAL-5,Old06,Title23,oCPM,NFD
4/8/15,0.54,20,27,0,0,0,0,0,0,45-54,W,Arts-LAL-5,Old06,Title23,oCPM,NFD
4/8/15,0.14,9,15.55555556,0,0,0,0,0,0,45-54,M,EventCreators,Old09,Title5,oCPM,NFD
4/8/15,0.48,36,13.33333333,0,0,0,0,0,0,25-34,M,EventCreators,Old09,Title5,oCPM,NFD
4/8/15,0.19,19,10,0,0,0,0,0,0,35-44,M,EventCreators,Old09,Title5,oCPM,NFD
4/8/15,0.06,7,8.571428571,0,0,0,0,0,0,25-34,M,EventPlanning,Old09,Title5,oCPM,NFD
4/8/15,0.11,11,10,0,0,0,0,0,0,45-54,W,EventCreators,Old16,Title5,oCPM,NFM
4/8/15,0.57,58,9.827586207,0,0,0,0,0,0,35-44,W,tNUS3-LAL-1,Old09,Title5,oCPM,NFD
4/8/15,10.06,531,18.94538606,2,5.03,0.003766478,0,0,0,45-54,W,Arts-LAL-5,Old16,Title23,oCPM,NFD
4/8/15,7.43,465,15.97849462,0,0,0,0,0,0,35-44,W,Arts-LAL-5,Old16,Title23,oCPM,NFD
4/8/15,0.07,4,17.5,0,0,0,0,0,0,35-44,M,tNUS1-LAL-1,Old16,Title5,oCPM,NFD
4/8/15,4.97,337,14.74777448,0,0,0,0,0,0,25-34,W,Arts-LAL-5,Old16,Title23,oCPM,NFD
4/8/15,0.33,32,10.3125,0,0,0,0,0,0,45-54,W,tNUS3-LAL-1,Old09,Title5,oCPM,NFD
4/8/15,0.1,5,20,0,0,0,0,0,0,45-54,M,EventPlanning,Old09,Title5,oCPM,NFD
4/8/15,0.12,9,13.33333333,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old16,Title5,oCPM,NFD
4/8/15,0.21,22,9.545454545,0,0,0,0,0,0,35-44,W,EventCreators,Old16,Title5,oCPM,NFM
4/8/15,0.11,8,13.75,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old16,Title5,oCPM,NFD
4/8/15,0.24,20,12,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old16,Title5,oCPM,NFD
4/8/15,0.12,7,17.14285714,0,0,0,0,0,0,35-44,M,EventPlanning,Old09,Title5,oCPM,NFD
4/8/15,0.14,24,5.833333333,1,0.14,0.041666667,0,0,0,25-34,W,EventCreators,Old16,Title5,oCPM,NFM
4/8/15,0.19,14,13.57142857,0,0,0,0,0,0,45-54,M,tNUS1-LAL-1,Old09,Title5,oCPM,NFM
4/8/15,0.16,12,13.33333333,0,0,0,0,0,0,45-54,W,Signup-LAL-10,Old16,Title5,oCPM,NFD
4/8/15,0.09,16,5.625,0,0,0,0,0,0,25-34,M,Signup-LAL-1,Old06,Title5,oCPM,NFM
4/8/15,0.64,66,9.696969697,0,0,0,0,0,0,25-34,M,Arts-LAL-5,Old06,Title23,oCPM,NFD
4/8/15,1.21,87,13.90804598,0,0,0,0,0,0,25-34,M,EventCreators,Old06,Title5,oCPM,NFD
4/8/15,0.51,31,16.4516129,0,0,0,0,0,0,25-34,W,Arts-LAL-1,Old16,Title23,oCPM,NFD
4/8/15,0.13,17,7.647058824,1,0.13,0.058823529,0,0,0,35-44,M,Signup-LAL-1,Old06,Title5,oCPM,NFM
4/8/15,0.03,7,4.285714286,0,0,0,0,0,0,45-54,M,Signup-LAL-1,Old06,Title5,oCPM,NFM
4/8/15,1.52,124,12.25806452,0,0,0,0,0,0,35-44,M,Arts-LAL-5,Old06,Title23,oCPM,NFD
4/8/15,0.37,37,10,0,0,0,0,0,0,25-34,M,Arts-LAL-5,Old16,Title23,oCPM,NFD
4/8/15,0.27,25,10.8,0,0,0,0,0,0,35-44,M,Arts-LAL-5,Old16,Title23,oCPM,NFD
4/8/15,0.63,36,17.5,0,0,0,0,0,0,45-54,M,Arts-LAL-5,Old16,Title23,oCPM,NFD
4/8/15,1.03,91,11.31868132,1,1.03,0.010989011,0,0,0,45-54,W,tNUS1-LAL-1,Old06,Title5,oCPM,NFM
4/8/15,1.84,233,7.896995708,0,0,0,0,0,0,35-44,W,tNUS1-LAL-1,Old06,Title5,oCPM,NFM
4/8/15,0.02,2,10,0,0,0,0,0,0,25-34,W,Arts-LAL-1,PAV1,Title23,oCPM,NFD
4/8/15,0.46,37,12.43243243,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old16,Title5,oCPM,NFM
4/8/15,0.18,16,11.25,0,0,0,0,0,0,45-54,W,Arts-LAL-5,PAV1,Title23,oCPM,NFD
4/8/15,0.07,9,7.777777778,0,0,0,0,0,0,35-44,W,Signup-LAL-10,Old16,Title5,oCPM,NFD
4/8/15,0.02,3,6.666666667,0,0,0,0,0,0,35-44,W,Arts-LAL-1,PAV1,Title23,oCPM,NFD
4/8/15,0.15,6,25,0,0,0,0,0,0,45-54,W,Arts-LAL-1,PAV1,Title23,oCPM,NFD
4/8/15,2.55,368,6.929347826,1,2.55,0.002717391,0,0,0,25-34,W,tNUS1-LAL-1,Old06,Title5,oCPM,NFM
4/8/15,0.43,77,5.584415584,0,0,0,0,0,0,35-44,W,tNUS3-LAL-1,Old06,Title5,oCPM,NFM
4/8/15,1.61,234,6.88034188,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old16,Title5,oCPM,NFM
4/8/15,0.71,91,7.802197802,1,0.71,0.010989011,0,0,0,35-44,M,tNUS3-LAL-1,Old16,Title5,oCPM,NFM
4/8/15,1.47,128,11.484375,0,0,0,0,0,0,45-54,M,Arts-LAL-5,Old06,Title23,oCPM,NFD
4/8/15,0.01,1,10,0,0,0,0,0,0,18-24,M,Arts-LAL-1,PAV1,Title23,oCPM,NFD
4/8/15,0.44,34,12.94117647,0,0,0,0,0,0,35-44,W,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/8/15,0.36,22,16.36363636,0,0,0,0,0,0,25-34,W,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/8/15,0.87,46,18.91304348,1,0.87,0.02173913,0,0,0,35-44,W,Arts-LAL-1,Old16,Title23,oCPM,NFD
4/8/15,1.01,48,21.04166667,1,1.01,0.020833333,0,0,0,45-54,W,Arts-LAL-1,Old16,Title23,oCPM,NFD
4/8/15,0.39,30,13,0,0,0,0,0,0,45-54,W,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/8/15,0.01,1,10,0,0,0,0,0,0,45-54,M,tNUS1-LAL-1,Old16,Title5,oCPM,NFM
4/8/15,0.14,9,15.55555556,0,0,0,0,0,0,35-44,W,Arts-LAL-5,PAV1,Title23,oCPM,NFD
4/8/15,0.16,13,12.30769231,0,0,0,0,0,0,25-34,W,Arts-LAL-5,PAV1,Title23,oCPM,NFD
4/8/15,0.02,2,10,0,0,0,0,0,0,25-34,M,tNUS1-LAL-1,Old16,Title5,oCPM,NFM
4/8/15,0.03,3,10,0,0,0,0,0,0,35-44,M,tNUS1-LAL-1,Old16,Title5,oCPM,NFM
4/8/15,1.28,88,14.54545455,1,1.28,0.011363636,0,0,0,45-54,M,EventCreators,Old06,Title5,oCPM,NFD
4/8/15,1.01,68,14.85294118,0,0,0,0,0,0,35-44,M,EventCreators,Old06,Title5,oCPM,NFD
4/8/15,0.23,13,17.69230769,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFD
4/8/15,1.54,87,17.70114943,0,0,0,0,0,0,45-54,M,Arts-LAL-1,PAV1,Title23,oCPM,NFD
4/8/15,1.2,88,13.63636364,0,0,0,0,0,0,35-44,M,Arts-LAL-1,PAV1,Title23,oCPM,NFD
4/8/15,1.18,78,15.12820513,0,0,0,0,0,0,25-34,M,Arts-LAL-1,PAV1,Title23,oCPM,NFD
4/8/15,0.14,11,12.72727273,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFD
4/8/15,0.27,22,12.27272727,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old09,Title5,oCPM,NFD
4/8/15,0.81,47,17.23404255,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/8/15,0.34,21,16.19047619,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/8/15,0.71,37,19.18918919,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/8/15,0.77,44,17.5,0,0,0,0,0,0,45-54,W,tNUS1-LAL-1,Old16,Title5,oCPM,NFM
4/8/15,0.31,25,12.4,0,0,0,0,0,0,25-34,W,Signup-LAL-10,Old16,Title5,oCPM,NFD
4/8/15,0.45,33,13.63636364,0,0,0,0,0,0,45-54,M,Arts-LAL-5,PAV1,Title23,oCPM,NFD
4/8/15,0.25,15,16.66666667,0,0,0,0,0,0,25-34,M,tNUS1-LAL-1,Old09,Title5,oCPM,NFD
4/8/15,0.19,10,19,0,0,0,0,0,0,35-44,M,tNUS1-LAL-1,Old09,Title5,oCPM,NFD
4/8/15,0.14,11,12.72727273,0,0,0,0,0,0,45-54,M,tNUS1-LAL-1,Old09,Title5,oCPM,NFD
4/8/15,0.91,56,16.25,0,0,0,0,0,0,25-34,M,Food-LAL-5,Old14,Title15,oCPM,NFD
4/8/15,0.2,23,8.695652174,1,0.2,0.043478261,0,0,0,45-54,W,tNUS3-LAL-1,Old06,Title5,oCPM,NFM
4/8/15,0.19,17,11.17647059,0,0,0,0,0,0,45-54,M,tNUS1-LAL-1,Old06,Title5,oCPM,NFM
4/8/15,0.3,17,17.64705882,0,0,0,0,0,0,25-34,M,Arts-LAL-1,Old16,Title23,oCPM,NFD
4/8/15,0.14,9,15.55555556,0,0,0,0,0,0,35-44,M,Arts-LAL-1,Old16,Title23,oCPM,NFD
4/8/15,0.25,15,16.66666667,0,0,0,0,0,0,45-54,M,Arts-LAL-1,Old16,Title23,oCPM,NFD
4/8/15,0.36,41,8.780487805,0,0,0,0,0,0,35-44,M,tNUS1-LAL-1,Old06,Title5,oCPM,NFM
4/8/15,0.41,23,17.82608696,0,0,0,0,0,0,25-34,W,Arts-LAL-1,Old06,Title23,oCPM,NFD
4/8/15,0.38,29,13.10344828,0,0,0,0,0,0,35-44,W,Arts-LAL-1,Old06,Title23,oCPM,NFD
4/8/15,0.32,16,20,0,0,0,0,0,0,35-44,M,Food-LAL-5,Old14,Title15,oCPM,NFD
4/8/15,0.22,17,12.94117647,0,0,0,0,0,0,45-54,M,Food-LAL-5,Old14,Title15,oCPM,NFD
4/8/15,1.07,137,7.810218978,0,0,0,0,0,0,25-34,W,tNUS1-LAL-1,Old16,Title5,oCPM,NFM
4/8/15,0.75,89,8.426966292,0,0,0,0,0,0,35-44,W,tNUS1-LAL-1,Old16,Title5,oCPM,NFM
4/8/15,0.52,39,13.33333333,0,0,0,0,0,0,45-54,W,Arts-LAL-1,Old06,Title23,oCPM,NFD
4/8/15,0.2,16,12.5,0,0,0,0,0,0,45-54,W,tNUS1-LAL-1,Old09,Title5,oCPM,NFD
4/8/15,0.21,12,17.5,0,0,0,0,0,0,25-34,W,tNUS1-LAL-1,Old09,Title5,oCPM,NFD
4/8/15,0.23,24,9.583333333,0,0,0,0,0,0,35-44,W,tNUS1-LAL-1,Old09,Title5,oCPM,NFD
4/8/15,0.52,46,11.30434783,0,0,0,0,0,0,45-54,W,EventCreators,Old09,Title5,oCPM,NFD
4/8/15,0.65,74,8.783783784,0,0,0,0,0,0,25-34,W,EventCreators,Old09,Title5,oCPM,NFD
4/8/15,0.33,33,10,0,0,0,0,0,0,35-44,W,EventCreators,Old09,Title5,oCPM,NFD
4/8/15,0.47,48,9.791666667,0,0,0,0,0,0,25-34,W,EventCreators,Old06,Title5,oCPM,NFD
4/8/15,0.04,3,13.33333333,0,0,0,0,0,0,45-54,M,EventCreators,Old09,Title5,oCPM,NFM
4/8/15,0.08,2,40,0,0,0,0,0,0,25-34,M,Arts-LAL-1,Old06,Title23,oCPM,NFD
4/8/15,0.01,2,5,0,0,0,0,0,0,25-34,M,EventCreators,Old09,Title5,oCPM,NFM
4/8/15,1.28,122,10.49180328,0,0,0,0,0,0,35-44,W,EventCreators,Old06,Title5,oCPM,NFD
4/8/15,0.57,110,5.181818182,0,0,0,0,0,0,25-34,W,tNUS3-LAL-1,Old06,Title5,oCPM,NFM
4/8/15,0.22,17,12.94117647,0,0,0,0,0,0,25-34,W,tNUS1-LAL-1,Old06,Title5,oCPM,NFD
4/8/15,0.39,32,12.1875,0,0,0,0,0,0,35-44,M,Arts-LAL-5,PAV1,Title23,oCPM,NFD
4/8/15,0.07,7,10,0,0,0,0,0,0,25-34,M,Arts-LAL-5,PAV1,Title23,oCPM,NFD
4/8/15,0.27,17,15.88235294,0,0,0,0,0,0,45-54,W,tNUS1-LAL-1,Old06,Title5,oCPM,NFD
4/8/15,0.12,12,10,0,0,0,0,0,0,35-44,W,tNUS1-LAL-1,Old06,Title5,oCPM,NFD
4/8/15,0.04,5,8,0,0,0,0,0,0,35-44,M,EventCreators,Old09,Title5,oCPM,NFM
4/8/15,0.34,41,8.292682927,0,0,0,0,0,0,25-34,M,tNUS1-LAL-1,Old09,Title5,oCPM,NFM
4/8/15,0,1,0,0,0,0,0,0,0,25-34,W,tNUS1-LAL-1,Old16,Title5,oCPM,NFD
4/8/15,0.14,9,15.55555556,0,0,0,0,0,0,35-44,M,Arts-LAL-1,Old06,Title23,oCPM,NFD
4/8/15,0.44,55,8,0,0,0,0,0,0,25-34,M,tNUS1-LAL-1,Old06,Title5,oCPM,NFM
4/8/15,0.13,9,14.44444444,0,0,0,0,0,0,35-44,W,tNUS1-LAL-1,Old16,Title5,oCPM,NFD
4/8/15,0.22,19,11.57894737,0,0,0,0,0,0,35-44,M,tNUS1-LAL-1,Old09,Title5,oCPM,NFM
4/8/15,1.41,117,12.05128205,0,0,0,0,0,0,45-54,W,EventCreators,Old06,Title5,oCPM,NFD
4/8/15,0,1,0,0,0,0,0,0,0,45-54,M,Arts-LAL-1,Old06,Title23,oCPM,NFD
4/8/15,0.16,14,11.42857143,0,0,0,0,0,0,45-54,W,tNUS1-LAL-1,Old09,Title5,oCPM,NFM
4/8/15,0.11,7,15.71428571,0,0,0,0,0,0,45-54,W,tNUS1-LAL-1,Old16,Title5,oCPM,NFD
4/7/15,0.5,69,7.246376812,0,0,0,0,0,0,45-54,W,tNUS3-LAL-1,Old06,Title5,oCPM,NFM
4/7/15,1.46,247,5.910931174,1,1.46,0.004048583,0,0,0,35-44,W,tNUS3-LAL-1,Old06,Title5,oCPM,NFM
4/7/15,0.94,59,15.93220339,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/7/15,1.58,309,5.113268608,1,1.58,0.003236246,0,0,0,25-34,W,tNUS3-LAL-1,Old06,Title5,oCPM,NFM
4/7/15,0,1,0,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-5,Old16,Title5,oCPM,NFD
4/7/15,0.88,32,27.5,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/7/15,1.21,179,6.759776536,0,0,0,0,0,0,35-44,W,tNUS1-LAL-1,Old06,Title5,oCPM,NFM
4/7/15,0.5,45,11.11111111,0,0,0,0,0,0,45-54,W,tNUS1-LAL-1,Old09,Title5,oCPM,NFM
4/7/15,1.76,316,5.569620253,1,1.76,0.003164557,0,0,0,25-34,W,tNUS1-LAL-1,Old06,Title5,oCPM,NFM
4/7/15,3.15,195,16.15384615,1,3.15,0.005128205,0,0,0,25-34,M,Food-LAL-5,Old14,Title15,oCPM,NFD
4/7/15,2.91,159,18.30188679,0,0,0,0,0,0,45-54,M,Food-LAL-5,Old14,Title15,oCPM,NFD
4/7/15,1.9,118,16.10169492,0,0,0,0,0,0,35-44,M,Food-LAL-5,Old14,Title15,oCPM,NFD
4/7/15,0.86,130,6.615384615,1,0.86,0.007692308,0,0,0,35-44,W,tNUS1-LAL-1,Old09,Title5,oCPM,NFM
4/7/15,0.92,166,5.542168675,1,0.92,0.006024096,0,0,0,25-34,W,tNUS1-LAL-1,Old09,Title5,oCPM,NFM
4/7/15,4.17,247,16.88259109,2,2.085,0.008097166,0,0,0,45-54,W,Arts-LAL-5,Old16,Title23,oCPM,NFD
4/7/15,0.41,25,16.4,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/7/15,2.47,184,13.42391304,0,0,0,0,0,0,35-44,W,Arts-LAL-5,Old16,Title23,oCPM,NFD
4/7/15,2.17,139,15.61151079,0,0,0,0,0,0,25-34,W,Arts-LAL-5,Old16,Title23,oCPM,NFD
4/7/15,0.24,19,12.63157895,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-5,Old16,Title5,oCPM,NFD
4/7/15,0.11,9,12.22222222,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-5,Old16,Title5,oCPM,NFD
4/7/15,0.67,65,10.30769231,0,0,0,0,0,0,45-54,W,tNUS1-LAL-1,Old06,Title5,oCPM,NFM
4/7/15,0.07,4,17.5,0,0,0,0,0,0,25-34,W,tNUS3-LAL-1,Old06,Title5,oCPM,NFD
4/7/15,0.47,48,9.791666667,0,0,0,0,0,0,45-54,M,tNUS1-LAL-1,Old06,Title5,oCPM,NFM
